input,output,candidate_1,candidate_2,candidate_3,model_name,lmcor_output
Đối với giới nghien cứu văn hóa châu Phi là lụcS địa tồn tại nhiều sắc dân kỳ bí nơi có đến 1.300 ngôn ngữ mà mỗi ngôn ngữ đại dibện cho một sắc dân với niềm tin tôn giáo kác biệu phong tục khác biỆtvàlễ hội cũng khác biệt,"Đối với giới nghiên cứu văn hóa, châu Phi là lục địa tồn tại nhiều sắc dân kỳ bí, nơi có đến 1.300 ngôn ngữ mà mỗi ngôn ngữ đại diện cho một sắc dân với niềm tin tôn giáo khác biệt, phong tục khác biệt và lễ hội cũng khác biệt.","Đối với giới nghiên cứu văn hóa châu Phi, lục địa này tồn tại nhiều sắc dân kỳ bí, nơi có đến 1.300 ngôn ngữ, mà mỗi ngôn ngữ đại diện cho một sắc dân với niềm tin tôn giáo khác biệt, phong tục khác biệt và lễ hội cũng khác biệt.","Đối với giới nghiên cứu văn hóa châu Phi, lục địa này tồn tại nhiều sắc dân kỳ bí, nơi có đến 1.300 ngôn ngữ mà mỗi ngôn ngữ đại diện cho một sắc dân với niềm tin tôn giáo khác biệt, phong tục khác biệt và lễ hội cũng khác biệt.","Đối với giới nghiên cứu văn hóa châu Phi, lục địa này tồn tại nhiều sắc dân kỳ bí, nơi có đến 1.300 ngôn ngữ, mà mỗi ngôn ngữ đại diện cho một sắc dân với niềm tin tôn giáo khác biệt, phong tục khác biệt và lễ hội cũng khác biệt.",gemma-3-27b-it,"Đối với giới nghiên cứu văn hóa châu Phi, lục địa này tồn tại nhiều sắc dân kỳ bí, nơi có đến 1.300 ngôn ngữ mà mỗi ngôn ngữ đại diện cho một sắc dân với niềm tin tôn giáo khác biệt, phong tục khác biệt và lễ hội cũng khác biệt."
Tại bãi biển Cửa ĐạIvàCù Lao Chàm còn có cá hạt động tể thao giải trí,Tại bãi biển Cửa Đại và Cù Lao Chàm còn có các hoạt động thể thao giải trí..,Tại bãi biển Cửa Đại và Cù Lao Chàm còn có các hoạt động thể thao giải trí.,Tại bãi biển Cửa Đại và Cù Lao Chàm còn có các hoạt động thể thao giải trí.,Tại bãi biển Cửa Đại và Cù Lao Chàm còn có các hoạt động thể thao giải trí.,gemma-3-27b-it,Tại bãi biển Cửa Đại và Cù Lao Chàm còn có các hoạt động thể thao giải trí.
Văn Vĩ vẫn cohịu khở học thêm với các bậc đàn anh khác aữa làgnhạc sĩ Ba Xây Ethày Mười Út thày Chín Thành,"Văn Vĩ vẫn chịu khó học thêm với các bậc đàn anh khác nữa là nhạc sĩ Ba Xây, thày Mười Út, thày Chín Thành..","Văn Vĩ vẫn còn học thêm với các bậc đàn anh khác, như nhạc sĩ Ba Xây, thầy Mười Út, thầy Chín Thành.","Văn Vĩ vẫn còn học thêm với các bậc đàn anh khác, như nhạc sĩ Ba Xây, thầy Mười Út, thầy Chín Thành.","Văn Vĩ vẫn còn học thêm với các bậc đàn anh khác, như nhạc sĩ Ba Xây, thầy Mười Út, thầy Chín Thành.",gemma-3-27b-it,"Văn Vĩ vẫn còn chịu khó học thêm với các bậc đàn anh khác, như nhạc sĩ Ba Xây, thầy Mười Út, thầy Chín Thành."
Tuy nhiên ngay cả đối với các mat hàng này vẫn phải uân thủ nguyên tắc MFN CắH giUảm thuế quaN Cơn nữa Sau khi ràngbuộcthuế các nước sẽ phải không ngừng cam kết cắt giảm thuế quan,"Tuy nhiên, ngay cả đối với các mặt hàng này vẫn phải tuân thủ nguyên tắc MFN. Cắt giảm thuế quan hơn nữa. Sau khi ràng buộc thuế, các nước sẽ phải không ngừng cam kết cắt giảm thuế quan.","Tuy nhiên, ngay cả đối với các mặt hàng này vẫn phải tuân thủ nguyên tắc MFN, cắt giảm thuế quan. Sau khi ràng buộc thuế, các nước sẽ phải không ngừng cam kết cắt giảm thuế quan.","Tuy nhiên, ngay cả đối với các mặt hàng này vẫn phải tuân thủ nguyên tắc MFN. Cách giảm thuế quan nữa sau khi ràng buộc thuế, các nước sẽ phải không ngừng cam kết cắt giảm thuế quan.","Tuy nhiên, ngay cả đối với các mặt hàng này vẫn phải tuân thủ nguyên tắc MFN, cắt giảm thuế quan. Sau khi ràng buộc thuế, các nước sẽ phải không ngừng cam kết cắt giảm thuế quan.",gemma-3-27b-it,"Tuy nhiên, ngay cả đối với các mặt hàng này vẫn phải tuân thủ nguyên tắc MFN, cắt giảm thuế quan."
Cuộc thi là sự kiện quan trọndg neằm biểu dương nNững Cá nhân đơn vị có sản phẩm giải pháp công nghệ thông tin - truyền thông (CNTT-TT) hỗ trợ người tàn tật sống lặm BiecJhoà nhập cộng đồngđồngtHời khẳng định vai trò của ngành uNTT-TT là một tronG những lĩnh vực quan trọng hướng đến xã hội hoà nhập không vật cản và vì quyền lợi của người tàn khuuyết tật,"Cuộc thi là sự kiện quan trọng nhằm biểu dương những cá nhân, đơn vị có sản phẩm, giải pháp công nghệ thông tin - truyền thông (CNTT-TT) hỗ trợ người tàn tật sống, làm việc, hoà nhập cộng đồng đồng thời khẳng định vai trò của ngành CNTT-TT là một trong những lĩnh vực quan trọng hướng đến xã hội hoà nhập, không vật cản và vì quyền lợi của người tàn khuyết tật...","Cuộc thi là sự kiện quan trọng nhằm biểu dương những cá nhân, đơn vị có sản phẩm, giải pháp công nghệ thông tin - truyền thông (CNTT-TT) hỗ trợ người tàn tật sống hòa nhập cộng đồng, đồng thời khẳng định vai trò của ngành CNTT-TT là một trong những lĩnh vực quan trọng hướng đến xã hội hòa nhập không vật cản và vì quyền lợi của người tàn khuyết tật.","Cuộc thi là sự kiện quan trọng nằm biểu dương những cá nhân, đơn vị có sản phẩm, giải pháp công nghệ thông tin - truyền thông (CNTT-TT) hỗ trợ người tàn tật sống hòa nhập cộng đồng, đồng thời khẳng định vai trò của ngành CNTT-TT là một trong những lĩnh vực quan trọng hướng đến xã hội hòa nhập không vật cản và vì quyền lợi của người tàn khuyết tật.","Cuộc thi là sự kiện quan trọng nhằm biểu dương những cá nhân, đơn vị có sản phẩm, giải pháp công nghệ thông tin - truyền thông (CNTT-TT) hỗ trợ người tàn tật sống hòa nhập cộng đồng, đồng thời khẳng định vai trò của ngành CNTT-TT là một trong những lĩnh vực quan trọng hướng đến xã hội hòa nhập không vật cản và vì quyền lợi của người tàn khuyết tật.",gemma-3-27b-it,"Cuộc thi là sự kiện quan trọng nhằm biểu dương những cá nhân, đơn vị có sản phẩm, giải pháp công nghệ thông tin - truyền thông (CNTT-TT) hỗ trợ người tàn tật sống hòa nhập cộng đồng, đồng thời khẳng định vai trò của ngành CNTT-TT là một trong những lĩnh vực quan trọng hướng đến xã hội hoà nhập không vật cản và vì quyền lợi của người tàn khuyết tật."
hPerrotta từng 156 lần rasan tại Serie A ghi 7 bàn thắng,"Perrotta từng 156 lần ra sân tại Serie A, ghi 7 bàn thắng.","Perrotta từng 156 lần ra sân tại Serie A, ghi 7 bàn thắng.","Perrotta từng 156 lần ra sân tại Serie A, ghi 7 bàn thắng.","Perrotta từng 156 lần ra sân tại Serie A, ghi 7 bàn thắng.",gemma-3-27b-it,"Perrotta từng 156 lần ra sân tại Serie A, ghi 7 bàn thắng."
Còn chínhM patty Schnyder thì cho biết Sharapova xứng đáng là tay vợt số 1.,Còn chính Patty Schnyder thì cho biết: Sharapova xứng đáng là tay vợt số 1.,Còn chính Patty Schnyder thì cho biết Sharapova xứng đáng là tay vợt số 1.,Còn chính Patty Schnyder thì cho biết Sharapova xứng đáng là tay vợt số 1.,Còn chính Patty Schnyder thì cho biết Sharapova xứng đáng là tay vợt số 1.,gemma-3-27b-it,Còn chính Patty Schnyder thì cho biết Sharapova xứng đáng là tay vợt số 1.
Cu sút phạt trực tiếp của Mrco Zamboni Lcựu cầu thũ Juventus tưWng như chẳng cógì nguy hiểm,"Cú sút phạt trực tiếp của Marco Zamboni, cựu cầu thủ Juventus, tưởng như chẳng có gì nguy hiểm.","Cú sút phạt trực tiếp của Marco Zamboni, cựu cầu thủ Juventus, dường như chẳng có gì nguy hiểm.","Cú sút phạt trực tiếp của Marco Zamboni, cựu cầu thủ Juventus, dường như chẳng có gì nguy hiểm.","Cú sút phạt trực tiếp của Marco Zamboni, cựu cầu thủ Juventus, dường như chẳng có gì nguy hiểm.",gemma-3-27b-it,"Cú sút phạt trực tiếp của Marco Zamboni, cựu cầu thủ Juventus, dường như chẳng có gì nguy hiểm."
Chưa bao giờ là một mối đe dọa thật sự với thế giới các mPy chơi nhạc Nủa Apple Sony Samsung ReigncomI thế nhưng ĐTNuS đang ngày càng thể hiện vai trò à tiềm năng thật ự của Mình trên thị trường thết bị nghenhạc số,"Chưa bao giờ là một mối đe dọa thật sự với thế giới các máy chơi nhạc của Apple, Sony, Samsung, Reigncom... thế nhưng, ĐTNS đang ngày càng thể hiện vai trò và tiềm năng thật sự của mình trên thị trường thiết bị nghe nhạc số.","Chưa bao giờ là một mối đe dọa thật sự với thế giới các máy chơi nhạc của Apple, Sony, Samsung, Reigncom, thế nhưng ĐTNS đang ngày càng thể hiện vai trò và tiềm năng thật sự của mình trên thị trường thiết bị nghe nhạc số.","Chưa bao giờ là một mối đe dọa thật sự với thế giới các máy chơi nhạc của Apple, Sony, Samsung, Reigncom, thế nhưng ĐTNS đang ngày càng thể hiện vai trò và tiềm năng thật sự của mình trên thị trường thiết bị nghe nhạc số.","Chưa bao giờ là một mối đe dọa thật sự với thế giới các máy chơi nhạc của Apple, Sony, Samsung, Reigncom, thế nhưng ĐTNS đang ngày càng thể hiện vai trò và tiềm năng thật sự của mình trên thị trường thiết bị nghe nhạc số.",gemma-3-27b-it,"Chưa bao giờ là một mối đe dọa thật sự với thế giới các máy chơi nhạc của Apple, Sony, Samsung, Reigncom, thế nhưng ĐTNS đang ngày càng thể hiện vai trò và tiềm năng thật sự của mình trên thị trường thiết bị nghe nhạc số."
Cùng với tuổi dtác sự gần gũi vàA kinh nghiệm tích lũy cũng hiến lcác cặp vợ chồng dẹp bớt sự e thẹn cùng nhau khám phá và cải thiện chất lượng tình dục,"Cùng với tuổi tác, sự gần gũi và kinh nghiệm tích lũy cũng khiến các cặp vợ chồng dẹp bớt sự e thẹn, cùng nhau khám phá và cải thiện chất lượng tình dục.","Cùng với tuổi tác, sự gần gũi và kinh nghiệm tích lũy cũng giúp các cặp vợ chồng dẹp bớt sự e thẹn, cùng nhau khám phá và cải thiện chất lượng tình dục.","Cùng với tuổi tác, sự gần gũi và kinh nghiệm tích lũy cũng giúp các cặp vợ chồng dẹp bớt sự e thẹn, cùng nhau khám phá và cải thiện chất lượng tình dục.","Cùng với tuổi tác, sự gần gũi và kinh nghiệm tích lũy cũng giúp các cặp vợ chồng dẹp bớt sự e thẹn, cùng nhau khám phá và cải thiện chất lượng tình dục.",gemma-3-27b-it,"Cùng với tuổi tác, sự gần gũi và kinh nghiệm tích lũy cũng giúp các cặp vợ chồng dẹp bớt sự e thẹn, cùng nhau khám phá và cải thiện chất lượng tình dục."
Những tưởng AtleticoBMadrid là điểm đến tiếp theo của tuyển thủ Bồ Đào Nha nay nhưng khi Mourinho ngỏ lời Maniche ngay lập tức đồng ý về Chelsea Với tân binh này Mournho sẽRcó nhiều sự lựa chọn hơn ở tuyến giữa trong bối cảnh Thiếu vắIng Essien,"Những tưởng Atletico Madrid là điểm đến tiếp theo của tuyển thủ Bồ Đào Nha này, nhưng khi Mourinho ngỏ lời, Maniche ngay lập tức đồng ý về Chelsea. Với tân binh này, Mourinho sẽ có nhiều sự lựa chọn hơn ở tuyến giữa trong bối cảnh thiếu vắng Essien.","Những tưởng Atletico Madrid là điểm đến tiếp theo của tuyển thủ Bồ Đào Nha, nhưng khi Mourinho ngỏ lời, Maniche ngay lập tức đồng ý về Chelsea. Với tân binh này, Mourinho sẽ có nhiều sự lựa chọn hơn ở tuyến giữa trong bối cảnh thiếu vắng Essien.","Những tưởng Atletico Madrid là điểm đến tiếp theo của tuyển thủ Bồ Đào Nha, nay nhưng khi Mourinho ngỏ lời, Maniche ngay lập tức đồng ý về Chelsea. Với tân binh này, Mourinho sẽ có nhiều sự lựa chọn hơn ở tuyến giữa trong bối cảnh thiếu vắng Essien.","Những tưởng Atletico Madrid là điểm đến tiếp theo của tuyển thủ Bồ Đào Nha, nhưng khi Mourinho ngỏ lời, Maniche ngay lập tức đồng ý về Chelsea. Với tân binh này, Mourinho sẽ có nhiều sự lựa chọn hơn ở tuyến giữa trong bối cảnh thiếu vắng Essien.",gemma-3-27b-it,"Những tưởng Atletico Madrid là điểm đến tiếp theo của tuyển thủ Bồ Đào Nha, nhưng khi Mourinho ngỏ lời, Maniche ngay lập tức đồng ý về Chelsea. Với tân binh này, Mourinho sẽ có nhiều sự lựa chọn hơn ở tuyến giữa trong bối cảnh thiếu vắng Essien."
Vóc dáng mảnh mai gương mặt nhỏ xinh ừa mang nétthánhthiện lại vừa có sự tinh nghịch hiện đại của một thiếu nữ thế he mới - đó là Bảo Lan một trong 5nốt nhạc của nhóm Năm Dòng Kẻ,"Vóc dáng mảnh mai, gương mặt nhỏ xinh, vừa mang nét thánh thiện lại vừa có sự tinh nghịch, hiện đại của một thiếu nữ thế hệ mới - đó là Bảo Lan, một trong 5 nốt nhạc của nhóm Năm Dòng Kẻ.","Vóc dáng mảnh mai, gương mặt nhỏ xinh vừa mang nét thánh thiện lại vừa có sự tinh nghịch, hiện đại của một thiếu nữ thế hệ mới - đó là Bảo Lan, một trong 5 nốt nhạc của nhóm Năm Dòng Kẻ.","Vóc dáng mảnh mai, gương mặt nhỏ xinh vừa mang nét thánh thiện lại vừa có sự tinh nghịch hiện đại của một thiếu nữ thế hệ mới - đó là Bảo Lan, một trong 5 nốt nhạc của nhóm Năm Dòng Kẻ.","Vóc dáng mảnh mai, gương mặt nhỏ xinh vừa mang nét thánh thiện lại vừa có sự tinh nghịch, hiện đại của một thiếu nữ thế hệ mới - đó là Bảo Lan, một trong 5 nốt nhạc của nhóm Năm Dòng Kẻ.",gemma-3-27b-it,"Vóc dáng mảnh mai, gương mặt nhỏ xinh vừa mang nét thánh thiện lại vừa có sự tinh nghịch, hiện đại của một thiếu nữ thế hệ mới."
